index,customerID,CustomerTitle,CustomerAge,Came_from_Paid_Acquisition?,# Months since first Purchase,InternetService,Has contacted CS,Has_MK_TV_Service?,PaymentMethod,LastPurchaseAmount,TotalPurchaseAmount,Churn
291,3727-OWVYD,Mrs,49,No,35.0,,No,No,Credit card,61.2,2021.2,No
292,2294-SALNE,Mr,51,Yes,23.0,,Yes,No,Credit card,86.8,1940.8,No
293,4847-TAJYI,Mr,56,No,6.0,,No,Yes,Credit card,89.35,567.8,No
294,1563-IWQEX,Mrs,51,No,12.0,,No,No,Credit card,19.7,220.35,No
295,8203-XJZRC,Mr,51,No,1.0,,No,No,PayPal,20.25,20.25,No
296,6556-DBKZF,Mrs,49,Yes,71.0,,No,No,Credit card,76.05,5436.45,No
297,6851-WEFYX,Mrs,68,Yes,35.0,Fiber optic,No,Yes,Credit card,100.8,3437.5,No
298,2985-JUUBZ,Mr,65,Yes,40.0,,No,Yes,Credit card,74.55,3015.75,No
299,6390-DSAZX,Mr,59,No,1.0,,No,No,Credit card,73.6,73.6,Yes
300,0895-LMRSF,Ms,42,No,23.0,,No,Yes,,64.9,1509.8,No
301,8098-LLAZX,Mr,45,No,4.0,,No,Yes,Credit card,95.45,396.1,Yes
302,8266-VBFQL,Mr,43,No,4.0,,Yes,No,Credit card,90.4,356.65,No
303,8181-YHCMF,Mrs,58,Yes,68.0,DSL,Yes,Yes,Credit card,60.3,4109,No
304,2240-HSJQD,Mr,52,No,38.0,,No,No,Credit card,81.85,3141.7,No
305,1248-DYXUB,Mr,44,Yes,52.0,,No,No,Credit card,24.8,1229.1,No
306,0265-EDXBD,Mr,64,Yes,32.0,,No,No,Credit card,74.9,2303.35,Yes
307,4115-BNPJY,Mr,70,Yes,29.0,,Yes,Yes,Bank transfer (automatic),75.55,2054.4,No
308,3167-SNQPL,Ms,60,Yes,38.0,,No,Yes,Credit card,101.15,3741.85,No
309,4091-TVOCN,Mrs,61,No,48.0,,No,Yes,Credit card,78.75,3682.45,No
310,1098-TDVUQ,Mr,71,No,1.0,,No,No,Credit card,19.25,19.25,No
311,7277-OZCGZ,Mrs,52,No,22.0,,Yes,No,Credit card,89.05,1886.25,No
312,1557-EMYVT,Mrs,56,No,43.0,,Yes,Yes,PayPal,115.05,4895.1,No
313,2799-ARNLO,Mr,48,Yes,5.0,,No,No,Credit card,69.35,341.6,No
314,7563-BIUPC,Mrs,58,No,5.0,,No,Yes,Bank transfer (automatic),80.6,415.55,Yes
315,5027-YOCXN,Mr,70,Yes,51.0,,Yes,Yes,Credit card,110.05,5686.4,No
316,3973-SKMLN,Mrs,55,No,71.0,,No,No,Credit card,19.9,1355.1,No
317,2321-OMBXY,Mr,53,Yes,38.0,,Yes,Yes,,80.3,3058.65,Yes
318,2840-XANRC,Mrs,47,Yes,24.0,,No,Yes,Credit card,93.15,2231.05,Yes
319,6745-JEFZB,Mr,55,Yes,35.0,,Yes,Yes,Credit card,91.5,3236.35,No
320,5020-ZSTTY,Mrs,50,No,54.0,,Yes,Yes,Credit card,82.45,4350.1,Yes
321,9880-TDQAC,Mr,42,Yes,72.0,,Yes,Yes,,60.0,4264,No
322,8705-WZCYL,Mr,48,No,1.0,,No,No,PayPal,44.8,44.8,No
323,7102-JJVTX,Mrs,51,Yes,9.0,,No,No,Credit card,48.6,422.3,No
324,8626-PTQGE,Mr,44,No,69.0,,Yes,Yes,Credit card,60.05,4176.7,No
325,4983-CLMLV,Mr,57,Yes,52.0,,Yes,Yes,Credit card,102.7,5138.1,No
326,5701-YVSVF,Mrs,60,Yes,11.0,,Yes,Yes,Credit card,82.9,880.05,No
327,5804-LEPIM,,51,No,2.0,,No,No,,70.35,139.05,Yes
328,5697-GOMBF,Ms,48,Yes,28.0,DSL,No,Yes,Credit card,35.9,973.65,No
329,2739-CACDQ,Mrs,61,No,17.0,,No,No,Credit card,82.65,1470.05,No
330,9385-EHGDO,Mr,50,Yes,35.0,,No,No,Credit card,19.85,739.35,No
331,9498-FIMXL,Mr,49,No,8.0,,No,No,Credit card,19.2,161.95,No
332,2379-GYFLQ,Mr,45,No,46.0,,No,Yes,PayPal,94.9,4422.95,No
333,0122-OAHPZ,Mr,48,No,7.0,,No,No,Bank transfer (automatic),73.85,511.25,Yes
334,2868-SNELZ,Mr,55,No,2.0,,No,No,Credit card,80.6,155.8,Yes
335,4322-RCYMT,Mr,64,Yes,68.0,,Yes,No,Credit card,75.8,5293.95,Yes
336,6680-NENYN,Mr,61,No,43.0,,No,Yes,Credit card,104.6,4759.85,Yes
337,2088-IEBAU,Mr,66,No,68.0,,Yes,Yes,Credit card,88.15,6148.45,No
338,7982-VCELR,Mr,47,No,36.0,,No,Yes,Credit card,94.8,3565.65,No
339,1343-EHPYB,Mrs,53,Yes,63.0,,No,Yes,Credit card,103.4,6603,Yes
340,6035-BXTTY,Mr,53,No,32.0,,Yes,No,Credit card,54.65,1830.1,No
341,6885-PKOAM,Mr,55,Yes,71.0,Fiber optic,Yes,Yes,PayPal,85.75,6223.8,No
342,7520-HQWJU,Mr,59,Yes,66.0,,No,No,PayPal,67.45,4508.65,No
343,9639-BUJXT,Mr,56,No,63.0,,No,No,Credit card,20.5,1328.15,No
344,5924-SNGKP,Mr,63,No,41.0,,No,No,Credit card,20.25,865,No
345,0021-IKXGC,Mrs,71,No,1.0,,No,No,Credit card,72.1,72.1,No
346,2034-GDRCN,Mr,57,No,2.0,,No,Yes,Credit card,90.4,168.2,Yes
347,8966-SNIZF,Mr,42,Yes,70.0,,No,No,Credit card,19.45,1303.5,No
348,6243-OZGFH,Ms,62,No,23.0,,No,Yes,Credit card,44.95,996.85,No
349,4654-DLAMQ,Mr,70,Yes,64.0,,No,No,Credit card,97.0,6430.9,No
350,0513-RBGPE,Ms,56,Yes,37.0,,Yes,No,Credit card,62.8,2278.75,No
351,5160-UXJED,Mr,43,No,17.0,,No,No,Credit card,44.6,681.4,No
352,4115-NZRKS,Mrs,68,No,7.0,,No,Yes,PayPal,89.15,574.35,No
353,0219-YTZUE,Mrs,49,Yes,4.0,,No,No,Credit card,84.8,371.9,Yes
354,0623-IIHUG,Mr,121,No,21.0,,No,Yes,Credit card,41.9,840.1,Yes
355,4572-DVCGN,Mrs,45,No,10.0,,No,No,Credit card,80.25,846,Yes
356,3351-NGXYI,Mr,58,No,16.0,,No,No,Credit card,54.1,889,No
357,8984-EYLLL,Mr,69,Yes,64.0,,Yes,Yes,PayPal,105.25,6823.4,No
358,9057-MSWCO,Mr,56,Yes,27.0,,No,No,Credit card,30.75,805.1,Yes
359,9833-TGFHX,Mr,62,Yes,42.0,,No,Yes,Credit card,97.1,4016.75,No
360,9294-TDIPC,Mr,53,No,5.0,,No,No,Bank transfer (automatic),20.2,83.75,No
361,5229-DTFYB,Mr,51,No,41.0,,Yes,Yes,Credit card,98.8,3959.15,No
362,0104-PPXDV,Mr,46,Yes,58.0,,No,No,Credit card,50.3,2878.55,No
363,5176-LMJXE,Mr,46,No,47.0,,No,No,Credit card,20.55,945.7,No
364,3583-KRKMD,Mr,56,No,18.0,,Yes,No,Credit card,75.9,1373.05,No
365,1010-DIAUQ,Mr,44,No,5.0,,No,Yes,Credit card,96.5,492.55,Yes
366,9069-LGEUL,Mrs,60,Yes,23.0,,No,No,PayPal,59.95,1406,No
367,7302-ZHMHP,Mrs,43,No,1.0,,No,No,Credit card,19.15,19.15,No
368,9571-EDEBV,,70,Yes,71.0,,No,Yes,Bank transfer (automatic),98.65,6962.85,No
369,3520-FJGCV,Mrs,69,Yes,72.0,,Yes,Yes,PayPal,112.6,8126.65,No
370,6563-VRERX,Mr,59,Yes,33.0,,No,No,Credit card,20.6,690.25,No
371,0259-GBZSH,Mrs,62,No,2.0,,No,Yes,Credit card,85.65,181.5,Yes
372,6122-EFVKN,Mr,42,No,24.0,,Yes,No,Credit card,35.75,830.8,No
373,2805-EDJPQ,Mr,53,Yes,56.0,,Yes,No,Bank transfer (automatic),99.75,5608.4,No
374,6862-CQUMB,Mr,53,No,37.0,,No,Yes,Credit card,96.1,3646.8,No
375,7156-MXBJE,Mr,70,No,43.0,,Yes,Yes,PayPal,85.1,3662.25,No
376,6158-HDPXZ,Mr,69,No,1.0,,No,No,Credit card,25.35,25.35,No
377,9601-BRXPO,Ms,54,Yes,25.0,,Yes,Yes,PayPal,104.95,2566.5,Yes
378,2863-IMQDR,Mrs,46,No,61.0,,Yes,Yes,Credit card,89.65,5308.7,No
379,5686-CMAWK,Mrs,48,No,17.0,,Yes,No,Bank transfer (automatic),86.75,1410.25,No
380,5651-CRHKQ,Mr,69,Yes,41.0,,Yes,No,Credit card,86.2,3339.05,No
381,6905-NIQIN,Mr,61,No,1.0,,No,No,Bank transfer (automatic),50.65,50.65,Yes
382,8204-YJCLA,,66,Yes,72.0,,Yes,Yes,PayPal,64.8,4732.35,No
383,5167-ZFFMM,Mr,44,No,1.0,,No,No,Credit card,90.85,90.85,Yes
384,6583-SZVGP,Mr,71,No,48.0,,No,Yes,Credit card,108.1,5067.45,No
385,4895-TMWIR,Mr,45,Yes,11.0,,No,No,Credit card,19.95,214.75,Yes
386,0533-BNWKF,Ms,63,Yes,55.0,,No,No,Credit card,85.45,4874.7,Yes
387,1708-PBBOA,Mr,63,No,42.0,,Yes,No,Bank transfer (automatic),54.75,2348.45,No
388,8782-LKFPK,Mr,51,No,44.0,,No,No,Credit card,90.4,4063,No
389,5522-JBWMO,Mr,55,No,1.0,,No,No,Credit card,44.0,44,No
390,3597-MVHJT,Ms,49,No,27.0,,No,Yes,Credit card,95.6,2595.25,No
391,9774-NRNAU,Mr,45,Yes,27.0,,Yes,Yes,Credit card,84.8,2309.55,No
392,0224-RLWWD,,57,No,2.0,,No,No,Credit card,44.3,89.3,No
393,9967-ATRFS,Mr,57,No,19.0,,No,No,Bank transfer (automatic),19.9,367.55,No
394,3951-NJCVI,Mr,61,Yes,42.0,,No,Yes,Credit card,95.05,3944.5,No
395,2977-CEBSX,Mr,67,No,66.0,,Yes,Yes,,90.05,5965.95,No
396,0177-PXBAT,Mrs,50,Yes,33.0,,Yes,Yes,Credit card,109.9,3694.7,No
397,6599-CEBNN,Mr,68,No,34.0,,No,No,Credit card,73.95,2524.45,Yes
398,2519-ERQOJ,Mrs,56,No,33.0,DSL,Yes,Yes,Bank transfer (automatic),54.6,1803.7,No
399,5876-QMYLD,Mr,58,Yes,23.0,,No,No,PayPal,20.05,415.1,No
400,2277-AXSDC,Mr,71,No,32.0,,No,No,Credit card,19.75,624.15,No
401,9442-JTWDL,Mr,61,No,11.0,,No,No,Credit card,20.05,237.7,No
402,0979-PHULV,Ms,67,Yes,69.0,,No,Yes,Credit card,99.45,7007.6,Yes
403,3067-SVMTC,Mr,61,Yes,68.0,,Yes,No,Credit card,55.9,3848.8,No
404,5495-GPSRW,Mr,61,No,20.0,,No,No,Credit card,19.7,419.4,No
405,7606-BPHHN,,60,No,72.0,Fiber optic,No,No,Credit card,19.8,1468.75,No
406,4742-DRORA,Mr,68,Yes,60.0,,No,Yes,Credit card,95.4,5812,No
407,0111-KLBQG,Mr,43,Yes,32.0,,No,Yes,Credit card,93.95,2861.45,No
408,4800-VHZKI,Mr,51,No,1.0,,No,No,Credit card,19.9,19.9,Yes
409,7989-CHGTL,Mr,60,No,1.0,,No,No,Credit card,19.6,19.6,Yes
410,0334-GDDSO,Mr,54,No,3.0,,No,No,Credit card,81.35,233.7,Yes
411,4163-NCJAK,Mrs,56,Yes,46.0,,No,No,Credit card,24.45,1066.15,No
412,5233-AOZUF,Ms,52,Yes,29.0,,No,No,Credit card,74.95,2149.05,No
413,5973-EJGDP,Mr,62,No,51.0,,Yes,No,Credit card,87.35,4473,No
414,1996-DBMUS,Mrs,0,Yes,48.0,,No,No,Credit card,70.65,3545.05,No
415,7916-VCCPB,Mrs,56,Yes,16.0,,No,No,Bank transfer (automatic),73.25,1195.75,No
416,4686-GEFRM,Mrs,71,Yes,70.0,,Yes,No,Bank transfer (automatic),98.7,6858.9,No
417,5249-QYHEX,Mr,57,Yes,40.0,,No,No,Credit card,24.8,1024.7,No
418,0578-SKVMF,Mrs,44,Yes,22.0,,No,No,Credit card,83.3,1845.9,Yes
419,5564-NEMQO,Mr,48,No,1.0,,No,No,Credit card,75.3,75.3,Yes
420,2233-FAGXV,Mr,53,Yes,5.0,,No,No,Credit card,24.3,132.25,No
421,5605-IYGFG,Ms,60,No,7.0,,No,No,Credit card,69.85,515.45,No
422,7663-ZTEGJ,Mrs,47,No,29.0,,Yes,No,Credit card,100.55,2830.45,No
423,3935-TBRZZ,Mrs,48,Yes,44.0,,No,No,Credit card,25.7,1110.5,No
424,8111-BKVDS,Mrs,61,No,10.0,,No,No,,40.7,449.3,No
425,2055-SIFSS,Mr,59,Yes,55.0,,No,No,Credit card,51.65,2838.55,No
426,2806-MLNTI,Mrs,70,Yes,52.0,,No,Yes,Credit card,105.1,5376.4,No
427,8734-DKSTZ,Mr,44,Yes,10.0,,No,No,Bank transfer (automatic),85.95,858.6,No
428,4360-PNRQB,Mrs,70,No,18.0,,No,No,Bank transfer (automatic),75.6,1395.05,No
429,6152-ONASV,Mrs,64,Yes,68.0,,Yes,No,Credit card,58.25,3975.7,No
430,9063-ZGTUY,Mr,53,Yes,61.0,,No,No,,19.4,1182.55,Yes
431,7781-HVGMK,Mr,62,Yes,72.0,,Yes,Yes,Bank transfer (automatic),65.2,4784.45,No
432,2181-UAESM,Mrs,62,No,2.0,,No,No,Credit card,53.45,119.5,No
433,2957-LOLHO,Ms,56,No,12.0,,No,No,Credit card,45.4,518.9,Yes
434,6048-NJXHX,,70,Yes,41.0,,No,No,Credit card,19.75,899.45,No
435,2320-SLKMB,Mrs,64,No,26.0,,Yes,Yes,Credit card,44.45,1183.8,No
436,4980-URKXC,Mr,61,Yes,36.0,,No,No,Credit card,20.85,720.05,No
437,4376-KFVRS,Mr,70,Yes,72.0,,Yes,Yes,Bank transfer (automatic),114.05,8468.2,No
438,5886-VLQVU,Mr,51,Yes,35.0,,Yes,No,Credit card,89.85,3161.2,No
439,3577-AMVUX,Mrs,57,No,1.0,,Yes,No,Credit card,55.05,55.05,No
440,0771-WLCLA,Mrs,0,Yes,16.0,,Yes,Yes,Credit card,112.95,1882.55,No
441,5628-RKIFK,Mrs,43,No,49.0,,No,Yes,Credit card,101.55,5070.4,No
442,0206-TBWLC,Mr,68,Yes,54.0,,Yes,Yes,Credit card,114.65,6049.5,No
443,2937-FTHUR,Mrs,43,No,18.0,,No,No,Credit card,64.8,1166.7,No
444,1910-FMXJM,Mr,62,Yes,36.0,,No,No,Credit card,80.4,2937.65,No
445,7752-XUSCI,Mrs,46,No,60.0,,No,Yes,Credit card,105.9,6396.45,Yes
446,4110-PFEUZ,Ms,69,No,1.0,,No,No,PayPal,69.55,69.55,Yes
447,0732-OCQOC,Mr,64,Yes,52.0,,No,No,Credit card,25.05,1270.25,No
448,5168-MSWXT,Mrs,61,Yes,8.0,,No,Yes,Credit card,94.75,759.55,No
449,1090-ESELR,Mrs,48,Yes,72.0,,Yes,Yes,Credit card,105.5,7611.55,No
450,8592-PLTMQ,Mr,57,No,64.0,,No,No,Credit card,24.7,1642.75,No
451,5760-WRAHC,Mrs,45,No,22.0,,Yes,No,PayPal,69.75,1545.4,No
452,8847-GEOOQ,Mr,55,Yes,60.0,,Yes,Yes,Credit card,60.2,3582.4,No
453,0256-LTHVJ,Mr,62,Yes,28.0,,No,No,Credit card,81.05,2227.1,Yes
454,4785-FCIFB,Mr,56,Yes,61.0,,No,No,Credit card,24.4,1417.9,No
455,8313-NDOIA,Mr,60,No,24.0,,No,Yes,Bank transfer (automatic),104.15,2494.65,No
456,5149-CUZUJ,Mrs,49,Yes,28.0,,Yes,Yes,Credit card,92.9,2768.35,No
457,0942-KOWSM,Mr,62,Yes,30.0,,Yes,Yes,Credit card,80.8,2369.3,No
458,4237-CLSMM,Ms,61,Yes,2.0,,No,No,Credit card,20.0,38,No
459,1452-VOQCH,Mrs,56,No,1.0,,No,No,Credit card,75.1,75.1,No
460,4719-UMSIY,Mrs,54,No,6.0,,No,No,Credit card,19.65,100.9,No
461,6614-VBEGU,Mrs,63,Yes,24.0,,No,Yes,Credit card,69.45,1614.05,No
462,0880-TKATG,Mr,62,Yes,4.0,,No,Yes,Credit card,101.15,385.9,Yes
463,3811-VBYBZ,Mr,47,No,7.0,,No,Yes,Credit card,99.8,673.25,Yes
464,1480-BKXGA,Mr,42,Yes,72.0,,Yes,Yes,Credit card,116.05,8404.9,No
465,2996-XAUVF,Ms,67,No,70.0,,Yes,No,Credit card,40.05,2799.75,No
466,9076-AXYIK,Mrs,63,Yes,64.0,,Yes,Yes,Credit card,102.1,6538.45,No
467,5968-XQIVE,Mrs,64,Yes,72.0,,No,Yes,Credit card,89.7,6588.95,No
468,8896-RAZCR,Mr,69,No,44.0,,No,No,Credit card,19.9,868.1,No
469,4640-UHDOS,Mr,63,Yes,13.0,,No,No,PayPal,55.95,734.35,Yes
470,4933-IKULF,Mr,60,No,17.0,,No,No,Credit card,20.65,330.6,No
471,3583-EKAPL,Mr,121,No,1.0,,No,No,PayPal,55.0,55,Yes
472,1304-BCCFO,Mr,59,Yes,9.0,,No,Yes,PayPal,70.05,564.4,No
473,4104-PVRPS,Mr,63,Yes,24.0,,Yes,No,Credit card,53.6,1315.35,No
474,9399-APLBT,Mr,57,Yes,1.0,,No,No,Credit card,74.7,74.7,Yes
475,2359-KMGLI,Mr,65,No,24.0,,No,No,Credit card,80.25,1861.5,Yes
476,3780-DDGSE,Mr,48,Yes,35.0,,Yes,Yes,Credit card,76.05,2747.2,No
477,4431-EDMIQ,Mr,43,Yes,7.0,,Yes,Yes,Credit card,75.7,554.05,No
478,0306-JAELE,,68,No,5.0,,Yes,Yes,PayPal,96.1,453.4,Yes
479,6227-HWPWX,Mrs,47,No,15.0,,No,No,Credit card,69.0,994.8,Yes
480,0486-LGCCH,Mr,59,Yes,11.0,,No,No,Credit card,19.65,225.75,No
481,0447-BEMNG,Ms,54,Yes,48.0,,No,No,Credit card,45.3,2145,Yes
482,4612-SSVHJ,Mr,51,No,20.0,,No,No,Credit card,81.45,1671.6,No
483,5168-MQQCA,Mrs,67,Yes,72.0,,Yes,Yes,Bank transfer (automatic),108.5,8003.8,No
484,5949-XIKAE,Mr,53,Yes,8.0,,No,Yes,Credit card,83.55,680.05,Yes
485,7971-HLVXI,Mr,67,Yes,72.0,,No,No,Credit card,84.5,6130.85,No
486,9094-AZPHK,Mr,64,No,15.0,,No,Yes,Credit card,100.15,1415,No
487,3649-JPUGY,Mr,45,No,72.0,,Yes,Yes,PayPal,88.6,6201.95,No
488,4472-LVYGI,Mrs,69,Yes,0.0,,Yes,Yes,PayPal,52.55, ,No
489,8372-JUXUI,Mr,66,No,1.0,,No,No,Credit card,74.35,74.35,Yes
490,3552-CTCYF,Mr,43,Yes,63.0,,No,Yes,Credit card,104.8,6597.25,No
491,6778-YSNIH,Mr,61,No,2.0,,No,Yes,Credit card,59.0,114.15,No
492,0388-EOPEX,Ms,0,Yes,2.0,,No,No,Bank transfer (automatic),74.4,139.4,Yes
493,5756-OZRIO,Mr,46,Yes,61.0,,No,No,Credit card,64.05,3902.6,No
494,6579-JPICP,Mr,69,No,1.0,,No,No,Credit card,20.4,20.4,No
495,8205-OTCHB,Mr,69,No,22.0,,No,No,Credit card,43.75,903.6,Yes
496,4134-BSXLX,Mr,57,Yes,28.0,,Yes,No,Credit card,60.9,1785.65,No
497,0505-SPOOW,Mr,65,Yes,70.0,,No,No,Bank transfer (automatic),19.8,1397.65,No
498,6235-VDHOM,Ms,48,No,5.0,,No,No,,28.45,131.05,Yes
499,7783-YKGDV,Mr,66,No,12.0,,No,No,PayPal,99.7,1238.45,Yes
500,4374-YMUSQ,Mr,62,No,34.0,,Yes,Yes,Credit card,116.25,3899.05,No
501,4513-CXYIX,Mr,48,Yes,71.0,,No,No,Credit card,80.7,5676,No
502,3957-HHLMR,Mrs,64,Yes,70.0,,No,No,Credit card,65.2,4543.15,No
503,7803-XOCCZ,Ms,42,Yes,52.0,,Yes,No,Bank transfer (automatic),84.05,4326.8,No
504,5736-YEJAX,Mr,48,No,69.0,,Yes,Yes,Credit card,79.45,5502.55,No
505,5609-CEBID,Mr,62,No,20.0,,No,No,Credit card,94.1,1782.4,Yes
506,8981-FJGLA,Mr,61,No,11.0,,No,No,Credit card,78.0,851.8,No
507,7218-HKQFK,Mr,71,Yes,2.0,,Yes,Yes,Credit card,94.2,167.5,Yes
508,4636-QRJKY,Mr,43,Yes,6.0,,Yes,No,Credit card,80.5,502.85,Yes
509,1135-LMECX,Mr,56,No,1.0,,No,No,PayPal,19.85,19.85,No
510,4332-MUOEZ,Mr,45,Yes,20.0,,Yes,No,PayPal,94.3,1818.3,No
511,8535-SFUTN,Mr,53,No,61.0,,No,Yes,Credit card,106.45,6300.15,No
512,5956-VKDTT,Mrs,50,Yes,5.0,,No,No,PayPal,74.35,334.8,Yes
513,8677-HDZEE,Mr,64,No,56.0,,Yes,Yes,Bank transfer (automatic),105.45,5916.95,No
514,2475-MROZF,Mr,71,No,30.0,,Yes,No,Credit card,95.0,2852.4,No
515,9412-GHEEC,Mr,60,No,40.0,,Yes,Yes,Bank transfer (automatic),104.8,4131.95,Yes
516,3482-ABPKK,Mr,45,No,28.0,,Yes,No,Credit card,54.3,1546.3,No
517,6705-LXORM,Mr,53,Yes,5.0,,No,No,Credit card,70.05,302.6,No
518,0257-ZESQC,Mr,42,Yes,27.0,,No,No,Bank transfer (automatic),75.2,1929.35,Yes
519,7531-GQHME,Mrs,61,No,12.0,,No,No,Credit card,20.05,265.45,No
520,5174-ITUMV,Mrs,59,Yes,67.0,,No,Yes,PayPal,105.4,6989.45,No
521,4109-CYRBD,Mr,60,Yes,29.0,,No,No,Credit card,51.6,1442,No
522,0913-XWSCN,Mrs,53,Yes,55.0,,No,No,Credit card,85.5,4713.4,No
523,6825-UYPFK,Mr,56,No,23.0,,No,No,Credit card,75.6,1758.6,Yes
524,8397-MVTAZ,Mrs,42,Yes,34.0,,No,Yes,Credit card,100.05,3480,Yes
525,0750-EBAIU,Mrs,67,No,52.0,,No,Yes,Credit card,91.25,4738.3,No
526,8606-CIQUL,Mr,46,Yes,72.0,,Yes,Yes,Credit card,115.75,8399.15,No
527,3571-DPYUH,Mr,58,Yes,58.0,,Yes,Yes,Credit card,94.7,5430.35,No
528,7601-GNDYK,Mr,70,Yes,35.0,,No,No,Credit card,19.6,686.95,No
529,0356-OBMAC,Mr,45,No,56.0,,Yes,Yes,Credit card,99.9,5706.3,No
530,8067-NIOYM,Ms,45,Yes,24.0,,No,No,Credit card,21.1,490.65,No
531,1403-GYAFU,Mr,60,Yes,70.0,,No,No,,20.05,1360.25,No
532,4234-XTNEA,Mr,48,No,2.0,,No,Yes,Credit card,79.95,174.45,No
533,1297-VQDRP,Mr,59,Yes,68.0,,Yes,Yes,Credit card,107.15,7379.8,No
534,9282-IZGQK,Mr,70,No,1.0,,No,No,Credit card,85.0,85,Yes
535,5348-CAGXB,Mrs,71,No,12.0,,No,Yes,Credit card,89.55,1021.75,No
536,0621-HJWXJ,Mrs,48,Yes,63.0,,No,No,Credit card,81.55,5029.05,No
537,5844-QVTAT,Mr,55,Yes,33.0,DSL,No,No,Credit card,58.45,1955.4,No
538,8905-IAZPF,Mrs,62,Yes,69.0,,No,Yes,Credit card,95.65,6744.2,No
539,5394-MEITZ,Mr,59,Yes,60.0,,Yes,Yes,Credit card,80.6,4946.7,No
540,6859-QNXIQ,Mrs,47,Yes,72.0,,Yes,Yes,Credit card,113.1,8248.5,No
541,2782-LFZVW,Mrs,49,No,11.0,DSL,No,No,Credit card,58.95,601.6,No
542,2866-IKBTM,Mr,69,No,1.0,DSL,No,No,Credit card,19.55,19.55,No
543,1342-JPNKI,Mr,60,No,10.0,,No,Yes,Credit card,86.05,834.1,Yes
544,2817-NTQDO,Mrs,42,No,13.0,,Yes,Yes,Credit card,45.55,597,Yes
545,7129-AZJDE,Mrs,50,Yes,34.0,,No,No,Credit card,78.95,2647.2,No
546,6986-IJDHX,Mr,70,Yes,39.0,,No,Yes,Credit card,86.3,3266,Yes
547,2560-PPCHE,Mr,58,No,65.0,,Yes,Yes,Credit card,105.05,6744.25,No
548,4676-MQUEA,Mrs,67,Yes,50.0,,No,Yes,Credit card,101.9,5265.5,No
549,8138-EALND,Ms,53,No,15.0,,No,No,PayPal,19.75,311.6,No
550,3580-HYCSP,Mrs,43,Yes,72.0,,No,Yes,Credit card,110.3,7966.9,No
551,1352-HNSAW,Mr,54,Yes,72.0,,Yes,Yes,Credit card,115.6,8220.4,No
552,2075-PUEPR,Mr,54,Yes,55.0,,No,No,Credit card,19.35,1153.25,No
553,1982-FEBTD,Mr,57,Yes,23.0,,No,No,Bank transfer (automatic),25.6,514.75,No
554,5301-GAUUY,Mr,68,No,32.0,,No,No,Bank transfer (automatic),80.35,2596.15,Yes
555,5791-KAJFD,Mrs,60,Yes,56.0,,No,No,Credit card,68.75,3808,No
556,2654-VBVPB,Mr,50,No,1.0,,No,No,Credit card,19.9,19.9,No
557,1154-HYWWO,Mr,58,No,38.0,,Yes,Yes,Credit card,70.6,2708.2,No
558,2501-XWWTZ,Mrs,62,No,11.0,,No,No,Credit card,70.2,760.05,No
559,3716-UVSPD,Mr,60,No,1.0,,Yes,No,Bank transfer (automatic),49.3,49.3,No
560,6815-ABQFQ,Mrs,46,Yes,56.0,,Yes,Yes,Credit card,107.25,6033.3,No
561,7343-EOBEU,Mrs,46,Yes,3.0,,No,No,Credit card,23.6,89.05,No
562,3701-SFMUH,Mr,42,Yes,7.0,,No,Yes,Credit card,69.7,516.15,No
563,6103-LIANB,Mr,42,Yes,59.0,,No,Yes,Credit card,99.5,5861.75,No
564,7319-VENRZ,Mr,51,No,7.0,,Yes,Yes,Credit card,64.3,445.95,No
565,5846-NEQVZ,Mr,46,Yes,71.0,,Yes,No,PayPal,70.85,4973.4,No
566,6967-QIQRV,Mrs,67,Yes,15.0,,Yes,Yes,PayPal,101.9,1667.25,No
567,5781-RFZRP,Mrs,46,Yes,71.0,,Yes,Yes,Credit card,73.5,5357.75,No
568,0939-YAPAF,Mr,57,No,35.0,,No,Yes,Bank transfer (automatic),100.25,3527.6,Yes
569,0308-IVGOK,Mr,61,No,11.0,,Yes,No,Credit card,40.4,422.6,No
570,7293-LSCDV,Mrs,71,Yes,60.0,,No,No,Credit card,19.25,1103.25,No
571,7025-WCBNE,Mrs,68,No,47.0,,Yes,No,Credit card,59.6,2754,No
572,5756-JYOJT,Mrs,42,No,11.0,,Yes,No,Credit card,64.9,697.25,No
573,4710-FDUIZ,Mrs,56,Yes,56.0,,No,Yes,Credit card,100.3,5614.45,Yes
574,6030-REHUX,Mrs,54,Yes,28.0,,Yes,Yes,Credit card,110.85,3204.4,No
575,9548-LIGTA,Mr,63,Yes,61.0,,Yes,Yes,Credit card,81.05,4747.65,No
576,5150-LJNSR,Mrs,46,Yes,31.0,,No,Yes,,98.05,3082.1,No
577,8270-RKSAP,Mr,63,No,9.0,,No,No,Bank transfer (automatic),70.5,597.9,No
578,6522-YRBXD,Mr,46,Yes,35.0,DSL,No,No,Credit card,94.55,3365.4,No
579,2640-LYMOV,Mr,64,No,2.0,,No,No,,19.65,38.8,No
580,1218-VKFPE,Mrs,52,Yes,12.0,,No,No,Credit card,19.0,233.55,Yes
581,3627-FHKBK,Mr,54,No,1.0,,No,No,PayPal,75.3,75.3,Yes
582,2865-TCHJW,Mr,68,No,4.0,,No,Yes,PayPal,89.2,346.2,Yes
583,1423-BMPBQ,Mr,69,Yes,1.0,,No,No,Credit card,19.0,19,No
